timestamps,SPEED,T_UUT_EM_InCoolMeas,T_UUT_EM_OutCoolMeas,TORQUE,Qcool,T_UUT_EM_Winding,Ierms_Xion_ACCalc,,,Cp [kJ/kg K],L/min,m3/s,Density kg/m3
s,rpm,°C,°C,Nm,W,°C,A,,,3350,6,0.0001,1070
811,4364.745117,21.00604057,25.60833931,51.89202881,1649.693982,117.6882019,197.5359955,,,,,,
811.5,4651.10791,20.99346924,25.58880997,59.99097824,1647.199884,117.6902008,353.8598022,,,,,,
812,4952.816895,21.01947021,25.61541939,55.80667114,1647.417981,117.6940994,388.9396057,,,,,,
812.5,5233.134766,20.99179077,25.61465073,50.45652008,1657.064151,117.6964035,403.6487122,,,,,,
813,5289.901855,20.98214912,25.59664917,66.02896881,1654.067541,117.7095032,416.3240967,,,,,,
813.5,4331.922852,20.98306084,25.58389091,81.82267761,1649.167542,117.7062988,408.5177917,,,,,,
814,3973.555908,20.93700981,25.56399918,60.94689941,1658.544338,117.6866989,303.1960144,,,,,,
814.5,4105.499023,20.94882011,25.55785942,54.82350922,1652.110139,117.674202,269.8819885,,,,,,
815,4233.384766,20.91744995,25.50078964,50.17930984,1642.898112,117.6696014,259.3080139,,,,,,
815.5,4351.118164,20.92565918,25.49468994,47.53355026,1637.769077,117.6744995,252.5590057,,,,,,
816,4462.749023,20.92675972,25.4928894,43.84460068,1636.729185,117.6849976,261.2267151,,,,,,
816.5,4566.780762,20.93164063,25.54488945,37.52896881,1653.619041,117.7036972,256.5750122,,,,,,
817,4659.319824,20.93692017,25.52331924,26.29648018,1643.99475,117.7242966,241.6475983,,,,,,
817.5,4734.915039,20.90004921,25.53226089,6.604012966,1660.416279,117.7462997,215.3164063,,,,,,
818,4732.390137,20.89554024,25.49933052,0.737339079,1650.228627,117.7739029,148.739502,,,,,,
818.5,4435.51416,20.90549088,25.49404907,5.371253967,1644.768686,117.7938004,133.9270935,,,,,,
819,4087.985107,20.88817978,25.46480942,-10.09383965,1640.492894,117.8087997,51.52196121,,,,,,
819.5,4943.419922,20.87918091,25.46249008,-5.611740112,1642.887173,117.8203964,99.45770264,,,,,,
820,4683.064941,20.85046005,25.46077919,1.198443055,1652.568895,117.8349991,166.1499023,,,,,,
820.5,4529.016113,20.85232925,25.44265938,-0.059740651,1645.403833,117.8361969,128.5968933,,,,,,
821,4511.492188,20.84921074,25.44356918,-2.062150955,1646.847784,117.8299026,135.6356964,,,,,,
821.5,4543.976074,20.8538208,25.40686035,-2.020443916,1632.037027,117.8162003,114.4279022,,,,,,
822,4516.101074,20.82180977,25.42388916,2.068445921,1649.615358,117.7993011,121.221199,,,,,,
822.5,4183.248047,20.80785942,25.4095192,4.379483223,1649.464946,117.7667999,92.58139801,,,,,,
823,3927.975098,20.81192017,25.4123497,-8.997890472,1649.023967,117.7301025,23.31715012,,,,,,
823.5,4597.571777,20.81542969,25.39184952,7.507314205,1640.417688,117.6841965,65.55774689,,,,,,
824,4727.428223,20.78640938,25.39746094,27.76395035,1652.831431,117.6414032,197.3432007,,,,,,
824.5,5062.926758,20.81304932,25.38046074,41.06267929,1637.188624,117.5922012,302.0411072,,,,,,
825,5272.192871,20.81348038,25.37023926,65.36427307,1633.370221,117.542099,409.3626099,,,,,,
825.5,4518.428223,20.80755997,25.37033081,70.41477203,1635.525209,117.4972992,410.8039856,,,,,,
826,4812.439941,20.79416084,25.32543945,60.80847168,1624.236818,117.4268036,393.0627136,,,,,,
826.5,5170.957031,20.79192925,25.34918022,55.98939896,1633.546613,117.3742981,419.0823059,,,,,,
827,5292.073242,20.77280045,25.34417915,64.93652344,1638.610698,117.3370972,447.4710083,,,,,,
827.5,4338.852051,20.74258041,25.35486031,84.97750092,1653.271727,117.2927017,410.4054871,,,,,,
828,3972.483887,20.75159073,25.30501938,76.05703735,1632.1765,117.2393036,359.5455017,,,,,,
828.5,4117.841797,20.7489605,25.30698013,73.50205231,1633.822139,117.1985016,365.7637024,,,,,,
829,4257.044922,20.72919083,25.30997086,71.38445282,1641.980602,117.1706009,372.9816895,,,,,,
829.5,4364.913086,20.74945068,25.30875015,60.66994858,1634.280895,117.1557999,369.012085,,,,,,
830,4446.778809,20.72887993,25.29813004,36.08596039,1637.847701,117.151001,304.2712097,,,,,,
830.5,4473.422852,20.70688057,25.28771973,8.647359848,1642.001796,117.1603012,179.6524963,,,,,,
831,4443.821777,20.68704033,25.29397964,0.053823121,1651.357398,117.1766968,109.6891022,,,,,,
831.5,4297.12793,20.69515991,25.26363945,0.118043497,1637.57149,117.2072983,94.05149841,,,,,,
832,4195.104004,20.7142601,25.2381897,6.654648781,1621.602564,117.2276993,68.57939911,,,,,,
832.5,4151.88916,20.70239067,25.26044083,28.43497086,1633.833078,117.2462997,84.31520081,,,,,,
833,4157.207031,20.70261002,25.23578072,63.35916901,1624.915037,117.2573013,196.3661957,,,,,,
833.5,4232.694824,20.70080948,25.26221085,72.18681335,1635.03432,117.2657013,374.2272949,,,,,,
834,4392.038086,20.68096924,25.22426987,68.7217865,1628.54611,117.2729034,379.2461853,,,,,,
834.5,4599.474121,20.67333984,25.20148087,66.7157135,1623.112149,117.2850037,388.9363098,,,,,,
835,4719.979004,20.67650986,25.21978951,64.5426712,1628.53859,117.2957993,400.5248108,,,,,,
835.5,4804.083008,20.66427994,25.20223999,56.23912048,1626.631781,117.3006973,387.9671021,,,,,,
836,4880.726074,20.66290092,25.20346069,52.24908066,1627.563649,117.3210983,361.6659851,,,,,,
836.5,4951.403809,20.6491394,25.21384048,50.866539,1636.217102,117.3423004,369.8313904,,,,,,
837,5017.525879,20.63297081,25.17288017,49.64445877,1627.330511,117.3775024,372.7399902,,,,,,
837.5,5076.986816,20.65942001,25.14818954,46.79449844,1608.999438,117.4104996,372.7507935,,,,,,
838,5134.191895,20.64859009,25.14450073,43.69501114,1611.559171,117.452301,367.2384033,,,,,,
838.5,5187.960938,20.63095093,25.14650917,41.63851166,1618.601852,117.5038986,364.0379944,,,,,,
839,5238.437012,20.65313911,25.13674927,40.51042938,1607.150059,117.5559998,367.7077026,,,,,,
839.5,5286.175781,20.61849976,25.13025093,41.70389938,1617.237209,117.6222992,363.9260864,,,,,,
840,5326.896973,20.63674927,25.12011909,45.15005112,1607.063915,117.6912003,384.9838867,,,,,,
840.5,5363.454102,20.62487984,25.12838936,46.01309967,1614.282988,117.7666016,404.3187866,,,,,,
841,5399.565918,20.63483047,25.14291,47.1388092,1615.921107,117.8424988,409.3680115,,,,,,
841.5,5434.742188,20.60168076,25.12649918,46.26168823,1621.921163,117.9341965,421.0602112,,,,,,
842,5458.523926,20.60461044,25.12680054,25.88570976,1620.979039,118.0239029,414.0823059,,,,,,
842.5,5478.746094,20.59192085,25.08956909,2.750617981,1612.182011,118.1172028,309.4746094,,,,,,
843,5447.085938,20.5875206,25.10684013,1.245342016,1619.950087,118.2209015,244.2288971,,,,,,
843.5,5076.484863,20.58773994,25.11050034,6.331522942,1621.183462,118.3198013,228.3126984,,,,,,
844,4323.676758,20.58791924,25.10580063,7.491108894,1619.434585,118.4179993,159.3307953,,,,,,
844.5,3944.12207,20.5862999,25.08400917,-8.703300476,1612.203889,118.5039978,37.72629929,,,,,,
845,4843.381836,20.59206963,25.09180069,-7.691337109,1612.9286,118.5870972,84.4756012,,,,,,
845.5,4587.59082,20.59625053,25.07806015,6.578543186,1606.504657,118.689003,160.8327942,,,,,,
846,4519.046875,20.59383965,25.08493042,32.9276886,1609.831488,118.7717972,161.3621979,,,,,,
846.5,4729.348145,20.58307076,25.06176949,58.20650864,1605.38956,118.843399,325.7056885,,,,,,
847,5066.849121,20.59026909,25.04336929,56.54722977,1596.213768,118.9225998,416.259613,,,,,,
847.5,5180.183105,20.58626938,25.03957939,65.94257355,1596.288974,119.0020981,439.3916931,,,,,,
848,4226.269043,20.57825089,25.05706978,85.37149811,1605.432632,119.0646973,409.8367004,,,,,,
848.5,3876.641113,20.54851913,25.06295967,67.29065704,1618.20121,119.0979996,325.2997131,,,,,,
849,4008.648926,20.56113052,25.02776909,59.69163895,1601.066594,119.1455002,306.8326111,,,,,,
849.5,4122.850098,20.56682968,25.04153061,51.20111084,1603.956548,119.1965027,276.0899963,,,,,,
850,4200.595215,20.56875992,25.03268051,43.16793823,1600.092337,119.2550964,242.648407,,,,,,
850.5,4275.115234,20.57401085,25.02178955,41.70384979,1594.306276,119.3150024,216.6687927,,,,,,
851,4340.855957,20.55249023,25.03112984,41.96084976,1605.368366,119.3758011,238.6136932,,,,,,
851.5,4410.305176,20.56644058,25.01309013,42.69588089,1593.901532,119.4449997,241.6069031,,,,,,
852,4481.684082,20.55212021,24.99225044,43.84012985,1591.564682,119.5085983,267.0472107,,,,,,
852.5,4558.009766,20.52495956,25.00378036,46.02746964,1605.433316,119.5695038,277.1347046,,,,,,
853,4636.224121,20.51794052,25.01388931,44.55236816,1611.572844,119.6305008,304.2991943,,,,,,
853.5,4721.981934,20.54425049,25.00284004,33.51108932,1598.181426,119.6917038,304.7615051,,,,,,
854,4787.611816,20.53528023,24.98987007,9.509670258,1596.747729,119.7496033,256.2738953,,,,,,
854.5,4771.948242,20.54190063,24.98315048,0.692755878,1591.966008,119.8079987,168.6882935,,,,,,
855,4457.664063,20.52802086,24.96837997,6.056620121,1591.646725,119.8594971,149.9002991,,,,,,
855.5,4062.865967,20.54015923,24.97921944,-9.834139824,1591.181133,119.9060974,64.98033905,,,,,,
856,4861.332031,20.52164078,24.97574043,-2.717499018,1596.572021,119.9403,111.9744034,,,,,,
856.5,4392.483887,20.52993965,24.96837997,3.603204012,1590.958934,119.9821014,151.7776947,,,,,,
857,4122.109863,20.53314018,24.95782089,10.95481968,1586.0268,120.0139008,78.70181274,,,,,,
857.5,4116.245117,20.52700996,24.97521973,10.31004047,1594.460789,120.0285034,93.40180206,,,,,,
858,4369.762207,20.53174019,24.96466064,0.916149974,1588.980337,120.0338974,101.8576965,,,,,,
858.5,4624.253906,20.53512955,24.93246078,-1.627341986,1576.223382,120.0460968,149.6437073,,,,,,
859,4510.296875,20.52444077,24.94787979,1.705935955,1585.581719,120.0485992,140.0473938,,,,,,
859.5,4207.111816,20.50152969,24.94214058,2.38352704,1591.736972,120.0382996,103.3637009,,,,,,
860,3927.985107,20.50322914,24.94710922,1.883084059,1592.908815,120.0130997,47.1425209,,,,,,
860.5,3767.743896,20.52634048,24.93508911,26.20166016,1580.315945,119.9777985,17.36824036,,,,,,
861,3804.291992,20.48468018,24.93255997,63.13071823,1594.342511,119.9348984,184.6459045,,,,,,
861.5,4201.329102,20.52185059,24.92889023,67.57801056,1579.70336,119.8850021,367.9812012,,,,,,
862,4623.22998,20.51044083,24.94128036,61.34212112,1588.234433,119.8412018,389.2513123,,,,,,
862.5,5014.680176,20.52563095,24.91650009,57.33839035,1573.907043,119.8043976,416.3564148,,,,,,
863,5133.009766,20.52730942,24.92696953,66.20670319,1577.058167,119.7741013,443.2369995,,,,,,
863.5,4181.022949,20.49761963,24.90155029,86.18309784,1578.588947,119.7266998,404.0191956,,,,,,
864,3974.780029,20.53380966,24.9029808,74.22576141,1566.129396,119.6735001,364.9895935,,,,,,
864.5,4148.217773,20.52486992,24.93073082,71.65912628,1579.28084,119.6314011,369.093811,,,,,,
865,4307.000977,20.52054024,24.88644028,69.47084045,1564.956869,119.5987015,376.9726868,,,,,,
865.5,4457.789063,20.50723076,24.88912964,67.78462982,1570.691654,119.5811996,385.446991,,,,,,
866,4593.746094,20.53232002,24.86931992,65.23574829,1554.597612,119.5796967,393.8414001,,,,,,
866.5,4722.240234,20.54013062,24.87100029,63.58074188,1552.400235,119.5870972,404.1484985,,,,,,
867,4838.920898,20.5069294,24.86327934,61.78572845,1561.533638,119.6039963,412.5929871,,,,,,
867.5,4945.832031,20.51935005,24.8850708,60.16950989,1564.892602,119.629097,419.1950073,,,,,,
868,5044.623047,20.51666069,24.87121964,59.18719864,1560.891654,119.6740036,429.5101929,,,,,,
868.5,5139.670898,20.50527954,24.86953926,57.44800186,1564.368897,119.7195969,436.1387024,,,,,,
869,5231.749023,20.52304077,24.88129044,56.21263885,1562.214592,119.7809982,442.281311,,,,,,
869.5,5314.672852,20.52408028,24.87044907,54.8031311,1557.955893,119.8606033,448.4208069,,,,,,
870,5391.795898,20.52529907,24.87466049,53.31829071,1559.028601,119.9455032,450.23349,,,,,,
870.5,5460.536133,20.50769043,24.88043022,50.84580994,1567.408578,120.0419998,455.8735046,,,,,,
871,5526.173828,20.51366997,24.86544991,50.03818893,1559.895519,120.1580963,446.2272949,,,,,,
871.5,5587.368164,20.53142929,24.8774395,50.60903168,1557.827359,120.2834015,460.9466858,,,,,,
872,5645.681152,20.52920914,24.85440063,49.55215836,1550.364892,120.4228973,468.2260132,,,,,,
872.5,4956.003906,20.52706909,24.87070084,-15.55704021,1556.974799,120.5646973,310.6852112,,,,,,
873,4462.53418,20.5376606,24.87100029,0.629970729,1553.285612,120.6986008,51.19581985,,,,,,
873.5,4220.024902,20.51705933,24.86017036,-0.429111898,1556.788152,120.8347015,30.96686935,,,,,,
874,3991.717041,20.53586006,24.8793602,0.939170003,1556.927624,120.9732971,9.557829857,,,,,,
